exp_length;exp_angle;exp_orientation;var_length;var_angle;var_orientation;length;angle;orientation

3.44390490606;-0.306524360578;-0.588815922108;0.00525558605716;2.39982060033e-05;0.00176551319397;3.5189583111;-0.304563408825;-0.544485877049

3.44390490606;-0.306524360578;-0.588815922108;0.00525558605716;2.39982060033e-05;0.00176551319397;3.50762455783;-0.305316745466;-0.657981034977

3.42473505985;-0.308294589926;-0.58881412779;0.00525558605716;2.39982060033e-05;0.00176551319397;3.49654054601;-0.306318998037;-0.558966153626

3.42473505985;-0.308294589926;-0.58881412779;0.00525558605716;2.39982060033e-05;0.00176551319397;3.48988876323;-0.306438849865;-0.585842345569

3.40552095764;-0.310089862251;-0.588812129649;0.00525558605716;2.39982060033e-05;0.00176551319397;3.50712138116;-0.308227528065;-0.557839477686

